# Gene Family	demo_Abundance-CPM
RXN0-2142: (expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]|unclassified	1375.6847999999998
RXN0-2144: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	587.0914
RXN0-2144: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|unclassified	587.0914
RXN0-2145: (expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	288.4018
RXN0-2145: (expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]|unclassified	288.4018
RXN0-2161: (expasy) Serine--tRNA ligase [6.1.1.11]	188.715
RXN0-2161: (expasy) Serine--tRNA ligase [6.1.1.11]|unclassified	188.715
RXN0-2584: (expasy) Uracil-DNA glycosylase [3.2.2.27]	729.914
RXN0-2584: (expasy) Uracil-DNA glycosylase [3.2.2.27]|unclassified	729.914
RXN0-2605: (expasy) Exodeoxyribonuclease V [3.1.11.5]	327.189
RXN0-2605: (expasy) Exodeoxyribonuclease V [3.1.11.5]|unclassified	327.189
RXN0-2921: (expasy) Tetrahydrofolate synthase [6.3.2.17]	146.199
RXN0-2921: (expasy) Tetrahydrofolate synthase [6.3.2.17]|unclassified	146.199
RXN0-302: (expasy) 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [4.6.1.12]	282.9678
RXN0-302: (expasy) 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [4.6.1.12]|unclassified	282.9678
RXN0-3521: (expasy) Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase [2.4.2.53]	606.227
RXN0-3521: (expasy) Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase [2.4.2.53]|unclassified	606.227
RXN0-4022: (expasy) PreQ(1) synthase [1.7.1.13]	1071.7664
RXN0-4022: (expasy) PreQ(1) synthase [1.7.1.13]|unclassified	1071.7664
RXN0-4222: (expasy) Exoribonuclease II [3.1.13.1]	545.6952
RXN0-4222: (expasy) Exoribonuclease II [3.1.13.1]|unclassified	545.6952
RXN0-4401: (expasy) NAD(+) diphosphatase [3.6.1.22]	193.921
RXN0-4401: (expasy) NAD(+) diphosphatase [3.6.1.22]|unclassified	193.921
RXN0-4641: (expasy) N-acetylmuramic acid 6-phosphate etherase [4.2.1.126]	87.1633
RXN0-4641: (expasy) N-acetylmuramic acid 6-phosphate etherase [4.2.1.126]|unclassified	87.1633
RXN0-5001: (expasy) Alpha-D-xyloside xylohydrolase [3.2.1.177]	1904.6143000000004
RXN0-5001: (expasy) Alpha-D-xyloside xylohydrolase [3.2.1.177]|unclassified	1904.6143000000004
RXN0-5055: (expasy) Acetyl-CoA carboxytransferase [2.1.3.15]	67.4903
RXN0-5055: (expasy) Acetyl-CoA carboxytransferase [2.1.3.15]|unclassified	67.4903
RXN0-5063: (expasy) tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase [2.8.4.3]	306.423
RXN0-5063: (expasy) tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase [2.8.4.3]|unclassified	306.423
RXN0-5114: (expasy) Phosphoserine phosphatase [3.1.3.3]	335.31100000000004
RXN0-5114: (expasy) Phosphoserine phosphatase [3.1.3.3]|unclassified	335.31100000000004
RXN0-5116: (expasy) Ribulokinase [2.7.1.16]	112.799
RXN0-5116: (expasy) Ribulokinase [2.7.1.16]|unclassified	112.799
RXN0-5181: (expasy) Alpha-amylase [3.2.1.1]	495.8436
RXN0-5181: (expasy) Alpha-amylase [3.2.1.1]|unclassified	495.8436
RXN0-5182: (expasy) Glycogen phosphorylase [2.4.1.1]	723.9213
RXN0-5182: (expasy) Glycogen phosphorylase [2.4.1.1]|unclassified	723.9213
RXN0-5183: (expasy) Alpha-glucosidase [3.2.1.20]	140.546
RXN0-5183: (expasy) Alpha-glucosidase [3.2.1.20]|unclassified	140.546
RXN0-5184: (expasy) Glycogen phosphorylase [2.4.1.1]	723.9213
RXN0-5184: (expasy) Glycogen phosphorylase [2.4.1.1]|unclassified	723.9213
RXN0-5199: (expasy) AMBIGUOUS [2.4.2.1; 2.4.2.15]	912.9888
RXN0-5199: (expasy) AMBIGUOUS [2.4.2.1; 2.4.2.15]|unclassified	912.9888
RXN0-5225: (expasy) N-acetylmuramoyl-L-alanine amidase [3.5.1.28]	450.31500000000005
RXN0-5225: (expasy) N-acetylmuramoyl-L-alanine amidase [3.5.1.28]|unclassified	450.31500000000005
RXN0-5226: (expasy) Beta-N-acetylhexosaminidase [3.2.1.52]	1491.1409999999998
RXN0-5226: (expasy) Beta-N-acetylhexosaminidase [3.2.1.52]|unclassified	1491.1409999999998
RXN0-5228: (expasy) L-Ala-D/L-Glu epimerase [5.1.1.20]	188.88
RXN0-5228: (expasy) L-Ala-D/L-Glu epimerase [5.1.1.20]|unclassified	188.88
RXN0-5306: (expasy) L-rhamnose mutarotase [5.1.3.32]	294.109
RXN0-5306: (expasy) L-rhamnose mutarotase [5.1.3.32]|unclassified	294.109
RXN0-5393: (expasy) Enoyl-CoA hydratase [4.2.1.17]	437.52700000000004
RXN0-5393: (expasy) Enoyl-CoA hydratase [4.2.1.17]|unclassified	437.52700000000004
RXN0-5408: (expasy) Inositol-phosphate phosphatase [3.1.3.25]	525.0483
RXN0-5408: (expasy) Inositol-phosphate phosphatase [3.1.3.25]|unclassified	525.0483
RXN0-5507: (expasy) 6-carboxytetrahydropterin synthase [4.1.2.50]	572.2003000000001
RXN0-5507: (expasy) 6-carboxytetrahydropterin synthase [4.1.2.50]|unclassified	572.2003000000001
RXN0-5514: (metacyc) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	201.7719
RXN0-5514: (metacyc) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]|unclassified	201.7719
RXN0-5515: (expasy) Phosphatidate cytidylyltransferase [2.7.7.41]	906.5778
RXN0-5515: (expasy) Phosphatidate cytidylyltransferase [2.7.7.41]|unclassified	906.5778
RXN0-6274: (expasy) tRNA dimethylallyltransferase [2.5.1.75]	870.5618000000001
RXN0-6274: (expasy) tRNA dimethylallyltransferase [2.5.1.75]|unclassified	870.5618000000001
RXN0-6359: (expasy) Thiosulfate sulfurtransferase [2.8.1.1]	210.5971
RXN0-6359: (expasy) Thiosulfate sulfurtransferase [2.8.1.1]|unclassified	210.5971
RXN0-6366: (expasy) [Ribosomal protein S12] (aspartate(89)-C(3))-methylthiotransferase [2.8.4.4]	793.746
RXN0-6366: (expasy) [Ribosomal protein S12] (aspartate(89)-C(3))-methylthiotransferase [2.8.4.4]|unclassified	793.746
RXN0-6479: (expasy) Exoribonuclease II [3.1.13.1]	545.6952
RXN0-6479: (expasy) Exoribonuclease II [3.1.13.1]|unclassified	545.6952
RXN0-6480: (expasy) Ribonuclease P [3.1.26.5]	110.027
RXN0-6480: (expasy) Ribonuclease P [3.1.26.5]|unclassified	110.027
RXN0-6515: (expasy) 16S rRNA (guanine(966)-N(2))-methyltransferase [2.1.1.171]	332.019
RXN0-6515: (expasy) 16S rRNA (guanine(966)-N(2))-methyltransferase [2.1.1.171]|unclassified	332.019
RXN0-6524: (expasy) Exoribonuclease II [3.1.13.1]	545.6952
RXN0-6524: (expasy) Exoribonuclease II [3.1.13.1]|unclassified	545.6952
RXN0-6525: (expasy) Exoribonuclease II [3.1.13.1]	545.6952
RXN0-6525: (expasy) Exoribonuclease II [3.1.13.1]|unclassified	545.6952
RXN0-6550: (expasy) Adenosylhomocysteine nucleosidase [3.2.2.9]	275.312
RXN0-6550: (expasy) Adenosylhomocysteine nucleosidase [3.2.2.9]|unclassified	275.312
RXN0-6563: (expasy) Low-specificity L-threonine aldolase [4.1.2.48]	113.063
RXN0-6563: (expasy) Low-specificity L-threonine aldolase [4.1.2.48]|unclassified	113.063
RXN0-6565: (expasy) Dihydrouracil dehydrogenase (NAD(+)) [1.3.1.1]	295.53180000000003
RXN0-6565: (expasy) Dihydrouracil dehydrogenase (NAD(+)) [1.3.1.1]|unclassified	295.53180000000003
RXN0-6575: (expasy) 7-carboxy-7-deazaguanine synthase [4.3.99.3]	685.332
RXN0-6575: (expasy) 7-carboxy-7-deazaguanine synthase [4.3.99.3]|unclassified	685.332
RXN0-6705: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	201.7719
RXN0-6705: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]|unclassified	201.7719
RXN0-6727: (expasy) ADP-dependent NAD(P)H-hydrate dehydratase [4.2.1.136]	307.85400000000004
RXN0-6727: (expasy) ADP-dependent NAD(P)H-hydrate dehydratase [4.2.1.136]|unclassified	307.85400000000004
RXN0-6974: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18]	63.7906
RXN0-6974: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18]|unclassified	63.7906
RXN0-6975: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18]	63.7906
RXN0-6975: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18]|unclassified	63.7906
RXN0-6976: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18]	63.7906
RXN0-6976: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18]|unclassified	63.7906
RXN0-6977: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18]	63.7906
RXN0-6977: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18]|unclassified	63.7906
RXN0-6978: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18]	63.7906
RXN0-6978: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18]|unclassified	63.7906
RXN0-6979: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18]	63.7906
RXN0-6979: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18]|unclassified	63.7906
RXN0-6980: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18]	63.7906
RXN0-6980: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18]|unclassified	63.7906
RXN0-6981: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18]	63.7906
RXN0-6981: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18]|unclassified	63.7906
RXN0-6982: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18]	63.7906
RXN0-6982: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18]|unclassified	63.7906
RXN0-6983: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18]	63.7906
RXN0-6983: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18]|unclassified	63.7906
RXN0-6984: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18]	63.7906
RXN0-6984: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18]|unclassified	63.7906
RXN0-6985: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18]	63.7906
RXN0-6985: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18]|unclassified	63.7906
RXN0-6987: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18]	63.7906
RXN0-6987: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18]|unclassified	63.7906
RXN0-6988: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18]	63.7906
RXN0-6988: (expasy) Cytosol nonspecific dipeptidase [3.4.13.18]|unclassified	63.7906
RXN0-7154: (expasy) Alcohol dehydrogenase (NADP(+)) [1.1.1.2]	459.22799999999995
RXN0-7154: (expasy) Alcohol dehydrogenase (NADP(+)) [1.1.1.2]|unclassified	459.22799999999995
RXN0-7165: (metacyc) spermidine N8-acetyltransferase [2.3.1.57]	210.192
RXN0-7165: (metacyc) spermidine N8-acetyltransferase [2.3.1.57]|unclassified	210.192
RXN0-7192: (expasy) Biotin--[biotin carboxyl-carrier protein] ligase [6.3.4.15]	218.54109999999997
RXN0-7192: (expasy) Biotin--[biotin carboxyl-carrier protein] ligase [6.3.4.15]|unclassified	218.54109999999997
RXN0-722: (expasy) Ribonucleoside-diphosphate reductase [1.17.4.1]	310.116
RXN0-722: (expasy) Ribonucleoside-diphosphate reductase [1.17.4.1]|unclassified	310.116
RXN0-7238: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	1292.3024
RXN0-7238: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]|unclassified	1292.3024
RXN0-7239: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	1292.3024
RXN0-7239: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]|unclassified	1292.3024
RXN0-7248: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	1292.3024
RXN0-7248: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]|unclassified	1292.3024
RXN0-743: (expasy) 5-(carboxyamino)imidazole ribonucleotide mutase [5.4.99.18]	479.33209999999997
RXN0-743: (expasy) 5-(carboxyamino)imidazole ribonucleotide mutase [5.4.99.18]|unclassified	479.33209999999997
RXN0-747: (expasy) Ribonucleoside-diphosphate reductase [1.17.4.1]	310.116
RXN0-747: (expasy) Ribonucleoside-diphosphate reductase [1.17.4.1]|unclassified	310.116
RXN0-748: (expasy) Ribonucleoside-diphosphate reductase [1.17.4.1]	310.116
RXN0-748: (expasy) Ribonucleoside-diphosphate reductase [1.17.4.1]|unclassified	310.116
RXN0-884: (expasy) 4-hydroxy-3-methylbut-2-enyl diphosphate reductase [1.17.7.4]	156.897
RXN0-884: (expasy) 4-hydroxy-3-methylbut-2-enyl diphosphate reductase [1.17.7.4]|unclassified	156.897
RXN0-947: (expasy) Lipoyl(octanoyl) transferase [2.3.1.181]	223.385
RXN0-947: (expasy) Lipoyl(octanoyl) transferase [2.3.1.181]|unclassified	223.385
RXN0-949: (expasy) Lipoyl synthase [2.8.1.8]	278.225
RXN0-949: (expasy) Lipoyl synthase [2.8.1.8]|unclassified	278.225
RXN18C3-14: (expasy) Beta-glucosidase [3.2.1.21]	2427.5025
RXN18C3-14: (expasy) Beta-glucosidase [3.2.1.21]|unclassified	2427.5025
RXN1G-1435: (expasy) Trehalose-phosphatase [3.1.3.12]	110.601
RXN1G-1435: (expasy) Trehalose-phosphatase [3.1.3.12]|unclassified	110.601
RXN1G-1436: (expasy) Trehalose-phosphatase [3.1.3.12]	110.601
RXN1G-1436: (expasy) Trehalose-phosphatase [3.1.3.12]|unclassified	110.601
RXN1G-1437: (expasy) Trehalose-phosphatase [3.1.3.12]	110.601
RXN1G-1437: (expasy) Trehalose-phosphatase [3.1.3.12]|unclassified	110.601
RXN1G-1438: (expasy) Trehalose-phosphatase [3.1.3.12]	110.601
RXN1G-1438: (expasy) Trehalose-phosphatase [3.1.3.12]|unclassified	110.601
RXN1G-1439: (expasy) Trehalose-phosphatase [3.1.3.12]	110.601
RXN1G-1439: (expasy) Trehalose-phosphatase [3.1.3.12]|unclassified	110.601
RXN1G-157: (metacyc) 3-oxo-behenoyl-[acyl-carrier protein] reductase [1.1.1.100]	1375.6847999999998
RXN1G-157: (metacyc) 3-oxo-behenoyl-[acyl-carrier protein] reductase [1.1.1.100]|unclassified	1375.6847999999998
RXN1G-2: (expasy) deacetylase [3.5.1.103]	269.536
RXN1G-2: (expasy) deacetylase [3.5.1.103]|unclassified	269.536
RXN1G-320: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	587.0914
RXN1G-320: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|unclassified	587.0914
RXN1G-349: (expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	1375.6847999999998
RXN1G-349: (expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]|unclassified	1375.6847999999998
RXN1G-368: (expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase I [2.3.1.41]	260.763
RXN1G-368: (expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase I [2.3.1.41]|unclassified	260.763
RXN1G-395: (metacyc) trans-eicos-2-enoyl-[acyl-carrier protein] reductase (NADPH, B-specific) [1.3.1.9]	288.4018
RXN1G-395: (metacyc) trans-eicos-2-enoyl-[acyl-carrier protein] reductase (NADPH, B-specific) [1.3.1.9]|unclassified	288.4018
RXN1G-4355: (expasy) Propionyl-CoA carboxylase [6.4.1.3]	874.2929999999999
RXN1G-4355: (expasy) Propionyl-CoA carboxylase [6.4.1.3]|unclassified	874.2929999999999
RXN1G-445: (expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase I [2.3.1.41]	260.763
RXN1G-445: (expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase I [2.3.1.41]|unclassified	260.763
RXN1G-469: (metacyc) 3-oxobehenoyl-[acyl-carrier protein] reductase [1.1.1.100]	1375.6847999999998
RXN1G-469: (metacyc) 3-oxobehenoyl-[acyl-carrier protein] reductase [1.1.1.100]|unclassified	1375.6847999999998
RXN1G-499: (metacyc) 3-oxo-lignoceroyl-[acyl-carrier protein] synthase [2.3.1.86]	274.762
RXN1G-499: (metacyc) 3-oxo-lignoceroyl-[acyl-carrier protein] synthase [2.3.1.86]|unclassified	274.762
RXN1G-508: (metacyc) 3-oxo-lignoceroyl-[acyl-carrier protein] reductase [2.3.1.86]	274.762
RXN1G-508: (metacyc) 3-oxo-lignoceroyl-[acyl-carrier protein] reductase [2.3.1.86]|unclassified	274.762
RXN1G-517: (expasy) Fatty-acyl-CoA synthase system [2.3.1.86]	274.762
RXN1G-517: (expasy) Fatty-acyl-CoA synthase system [2.3.1.86]|unclassified	274.762
RXN1G-526: (metacyc) trans-tetracos-2-enoyl-[acyl-carrier protein] reductase [2.3.1.86]	274.762
RXN1G-526: (metacyc) trans-tetracos-2-enoyl-[acyl-carrier protein] reductase [2.3.1.86]|unclassified	274.762
RXN1G-536: (metacyc) cerotoyl-[acyl-carrier protein] reductase [2.3.1.86]	274.762
RXN1G-536: (metacyc) cerotoyl-[acyl-carrier protein] reductase [2.3.1.86]|unclassified	274.762
RXN1YI0-11: (expasy) Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) [1.2.1.12]	538.811
RXN1YI0-11: (expasy) Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) [1.2.1.12]|unclassified	538.811
RXN3O-1803: (expasy) Fatty-acyl-CoA synthase system [2.3.1.86]	274.762
RXN3O-1803: (expasy) Fatty-acyl-CoA synthase system [2.3.1.86]|unclassified	274.762
RXN3O-4113: (expasy) Alcohol dehydrogenase [1.1.1.1]	108.544
RXN3O-4113: (expasy) Alcohol dehydrogenase [1.1.1.1]|unclassified	108.544
RXN3O-5293: (expasy) Fatty-acyl-CoA synthase system [2.3.1.86]	274.762
RXN3O-5293: (expasy) Fatty-acyl-CoA synthase system [2.3.1.86]|unclassified	274.762
RXN3O-5304: (expasy) Fatty-acyl-CoA synthase system [2.3.1.86]	274.762
RXN3O-5304: (expasy) Fatty-acyl-CoA synthase system [2.3.1.86]|unclassified	274.762
RXN66-1: (expasy) Catalase [1.11.1.6]	366.1529
RXN66-1: (expasy) Catalase [1.11.1.6]|unclassified	366.1529
RXN66-469: (metacyc) 3-methyl-branched fatty acyl-CoA ligase [6.2.1.3]	1292.3024
RXN66-469: (metacyc) 3-methyl-branched fatty acyl-CoA ligase [6.2.1.3]|unclassified	1292.3024
RXN66-477: (metacyc) straight chain fatty acyl-CoA ligase [6.2.1.3]	1292.3024
RXN66-477: (metacyc) straight chain fatty acyl-CoA ligase [6.2.1.3]|unclassified	1292.3024
RXN66-478: (metacyc) phytol dehydrogenase [1.1.1.1]	108.544
RXN66-478: (metacyc) phytol dehydrogenase [1.1.1.1]|unclassified	108.544
RXN66-480: (metacyc) phytenoyl-CoA synthetase [6.2.1.3]	1292.3024
RXN66-480: (metacyc) phytenoyl-CoA synthetase [6.2.1.3]|unclassified	1292.3024
RXN66-483: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	1292.3024
RXN66-483: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]|unclassified	1292.3024
RXN66-484: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	1292.3024
RXN66-484: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]|unclassified	1292.3024
RXN66-546: (expasy) Pyrroline-5-carboxylate reductase [1.5.1.2]	590.1553
RXN66-546: (expasy) Pyrroline-5-carboxylate reductase [1.5.1.2]|unclassified	590.1553
RXN66-579: (expasy) Inositol-3-phosphate synthase [5.5.1.4]	348.789
RXN66-579: (expasy) Inositol-3-phosphate synthase [5.5.1.4]|unclassified	348.789
RXN66-610: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]	274.762
RXN66-610: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]|unclassified	274.762
RXN66-614: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]	274.762
RXN66-614: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]|unclassified	274.762
RXN66-616: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]	274.762
RXN66-616: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]|unclassified	274.762
RXN66-618: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]	274.762
RXN66-618: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]|unclassified	274.762
RXN66-619: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]	274.762
RXN66-619: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]|unclassified	274.762
RXN66-620: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]	274.762
RXN66-620: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]|unclassified	274.762
RXN66-622: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]	274.762
RXN66-622: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]|unclassified	274.762
RXN66-623: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]	274.762
RXN66-623: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]|unclassified	274.762
RXN66-624: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]	274.762
RXN66-624: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]|unclassified	274.762
RXN66-626: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]	274.762
RXN66-626: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]|unclassified	274.762
RXN66-627: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]	274.762
RXN66-627: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]|unclassified	274.762
RXN66-628: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]	274.762
RXN66-628: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]|unclassified	274.762
RXN66-630: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]	274.762
RXN66-630: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]|unclassified	274.762
RXN66-631: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]	274.762
RXN66-631: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]|unclassified	274.762
RXN66-632: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]	274.762
RXN66-632: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]|unclassified	274.762
RXN66-635: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]	274.762
RXN66-635: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]|unclassified	274.762
RXN66-636: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]	274.762
RXN66-636: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]|unclassified	274.762
RXN66-637: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]	274.762
RXN66-637: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]|unclassified	274.762
RXN66-639: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]	274.762
RXN66-639: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]|unclassified	274.762
RXN66-640: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]	274.762
RXN66-640: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]|unclassified	274.762
RXN66-641: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]	274.762
RXN66-641: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]|unclassified	274.762
RXN66-642: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]	274.762
RXN66-642: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]|unclassified	274.762
RXN66-645: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]	274.762
RXN66-645: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]|unclassified	274.762
RXN66-646: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]	274.762
RXN66-646: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]|unclassified	274.762
RXN66-648: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]	274.762
RXN66-648: (expasy) AMBIGUOUS [2.3.1.85; 2.3.1.86]|unclassified	274.762
RXNQT-4165: (expasy) 3-isopropylmalate dehydrogenase [1.1.1.85]	533.4250999999999
RXNQT-4165: (expasy) 3-isopropylmalate dehydrogenase [1.1.1.85]|unclassified	533.4250999999999
RXNQT-4168: (expasy) 3-isopropylmalate dehydrogenase [1.1.1.85]	533.4250999999999
RXNQT-4168: (expasy) 3-isopropylmalate dehydrogenase [1.1.1.85]|unclassified	533.4250999999999
RXNQT-4171: (expasy) 3-isopropylmalate dehydrogenase [1.1.1.85]	533.4250999999999
RXNQT-4171: (expasy) 3-isopropylmalate dehydrogenase [1.1.1.85]|unclassified	533.4250999999999
RXNQT-4174: (expasy) 3-isopropylmalate dehydrogenase [1.1.1.85]	533.4250999999999
RXNQT-4174: (expasy) 3-isopropylmalate dehydrogenase [1.1.1.85]|unclassified	533.4250999999999
RXNQT-4178: (expasy) 3-isopropylmalate dehydrogenase [1.1.1.85]	533.4250999999999
RXNQT-4178: (expasy) 3-isopropylmalate dehydrogenase [1.1.1.85]|unclassified	533.4250999999999
S-ADENMETSYN-RXN: (expasy) Methionine adenosyltransferase [2.5.1.6]	576.1918000000001
S-ADENMETSYN-RXN: (expasy) Methionine adenosyltransferase [2.5.1.6]|unclassified	576.1918000000001
SAICARSYN-RXN: (expasy) Phosphoribosylaminoimidazolesuccinocarboxamide synthase [6.3.2.6]	642.306
SAICARSYN-RXN: (expasy) Phosphoribosylaminoimidazolesuccinocarboxamide synthase [6.3.2.6]|unclassified	642.306
